CartId,LocationCode,CartNo,DeviceNo,CartType,ActivityType,UserId,CreateCartDate,StartPickDate,CloseCartDate,PackLineQueueDate,CompleteCartDate,StatusId,ProcessLaneId,SourceType,Id,CartId,No,LineNo,ActivityType,Item,ItemDescription,Bin,Qty,ZoneCode,PickDate,Shipped,CustomerNo,CustomerName,SourceNo,SourceLineNo,SourceType,SourceSubtype,UOM,ShippingAgentCode,ShippingAgentService,PacklineScanStart,PacklineScanEnd,PacklineScanUserId
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348275,47960,W-PI8464195,10000,2,SICRCL226CMYDS,"Staples, CNM CLI-226 Multi-Pk",FR03404,2.00000000000000000000,FLOOR,2017-12-01 10:33:37.383,1,CUST-141809,,SO3124630,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:11:00.000,2017-12-01 11:11:46.783,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348278,47960,W-PI8464250,10000,2,117833,"CIG, Canon CL-241XL Ink Clr",FR01504,1.00000000000000000000,FLOOR,2017-12-01 10:33:53.270,1,CUST-137577,,SOE5976203,1000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:10:00.000,2017-12-01 11:10:31.640,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348279,47960,W-PI8464250,30000,2,118019,"CIG, Canon PG-240XXL Ink Bk",FR04303,1.00000000000000000000,FLOOR,2017-12-01 10:34:07.340,1,CUST-137577,,SOE5976203,2000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:10:00.000,2017-12-01 11:10:31.640,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348289,47960,W-PI8464118,50000,2,200761,"CIG, Xerox 6500 Tnr Cy HY",AK18103,1.00000000000000000000,FLOOR,2017-12-01 10:35:59.100,1,CUST-00939,,SO3123972,30000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:12:00.000,2017-12-01 11:13:26.043,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348293,47960,W-PI8464118,30000,2,200762,"CIG, Xerox 6500 Tnr Mg HY",AL05102,1.00000000000000000000,FLOOR,2017-12-01 10:36:48.953,1,CUST-00939,,SO3123972,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:12:00.000,2017-12-01 11:13:26.043,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348296,47960,W-PI8464118,10000,2,200763,"CIG, Xerox 6500 Tnr Yl HY",AJ11101,1.00000000000000000000,FLOOR,2017-12-01 10:37:48.903,1,CUST-00939,,SO3123972,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:12:00.000,2017-12-01 11:13:26.043,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348309,47960,W-PI8464118,70000,2,200760,"CIG, Xerox 6500 Tnr Bk HY",AB22102,1.00000000000000000000,FLOOR,2017-12-01 10:40:34.737,1,CUST-00939,,SO3123972,40000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:12:00.000,2017-12-01 11:13:26.043,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348319,47960,W-PI8464260,30000,2,RC2-2432-AFT,HP P4015 Side Plate Fuser Drv,AV31203,2.00000000000000000000,FLOOR,2017-12-01 10:41:53.390,1,CUST-140250,,SOE5975985,5000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:17:00.000,2017-12-01 11:19:18.673,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348333,47960,W-PI8464260,10000,2,RM1-3161-130-REF,HP 4700 Refurb Transfer Kit,AV08502,3.00000000000000000000,22,2017-12-01 10:45:53.223,1,CUST-140250,,SOE5975985,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:17:00.000,2017-12-01 11:19:18.673,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348337,47960,W-PI8464346,10000,2,114024P,"CIG, HP 2500 Tnr Bk",AB04402,2.00000000000000000000,02,2017-12-01 10:47:32.153,1,1247,,SO3124688,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:20:00.000,2017-12-01 11:21:33.850,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348343,47960,W-PI8464362,10000,2,SIHR175B2DS,"Staples, HP 96 Ink Bk Twin Pk",AW07402,1.00000000000000000000,23,2017-12-01 10:49:01.860,1,CUST-141091,,SO3124682,10000,37,1,PK,FEDEX,GROUND SERVICE,2017-12-01 11:09:00.000,2017-12-01 11:10:08.843,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348352,47960,W-PI8464359,10000,2,200835P,"CIG, Brother DR630 Drum",AD18101,1.00000000000000000000,FLOOR,2017-12-01 10:51:02.173,1,1247,,SO3124677,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:20:00.000,2017-12-01 11:20:46.360,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348358,47960,W-PI8464191,10000,2,SIHR93435SPDS,"Staples, HP 934X/935X Ink 9-Pk",AJ04101,1.00000000000000000000,FLOOR,2017-12-01 10:52:03.840,1,CUST-141091,,SO3124634,10000,37,1,PK,FEDEX,GROUND SERVICE,2017-12-01 11:10:00.000,2017-12-01 11:11:07.617,DADAVIS
47960,IL01,P71,H118N03243N,FedEx,2,rbarr,2017-12-01 10:23:16.700,2017-12-01 10:23:19.000,2017-12-01 10:53:28.000,2017-12-01 10:54:14.000,2017-12-01 11:22:27.513,1,5,NULL,348366,47960,W-PI8464130,10000,2,UL200173P,"UL, HP 05A Tnr",AF04203,3.00000000000000000000,06,2017-12-01 10:53:24.297,1,CUST-136279,,SOE5976112,1000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:21:00.000,2017-12-01 11:22:27.310,DADAVIS
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348361,47962,W-PI8464072,30000,2,118103,"CIG, Brother LC203XL Ink Bk",FR01201,1.00000000000000000000,FLOOR,2017-12-01 10:52:16.787,1,1247,,SO3124616,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:36:00.000,2017-12-01 12:36:24.680,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348372,47962,W-PI8463883,10000,2,ECOC6168A,Comp HP C6168A Ink Red,AG01202,1.00000000000000000000,FLOOR,2017-12-01 10:54:16.033,1,CUST-139117,,SOE5975969,3000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:38:00.000,2017-12-01 12:38:42.733,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348374,47962,W-PI8463847,10000,2,114505,"CIG, HP 15 Ink Bk",AG04201,1.00000000000000000000,FLOOR,2017-12-01 10:54:53.500,1,CUST-139117,,SOE5975950,1000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:35:00.000,2017-12-01 12:35:29.333,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348382,47962,W-PI8463868,10000,2,CTGE310,Lex E310/312-Disco,AG15101,1.00000000000000000000,FLOOR,2017-12-01 10:56:12.440,1,1247,,SO3124570,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:55:00.000,2017-12-01 11:56:19.850,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348240,47962,W-PI8464072,50000,2,118106,"CIG, Brother LC203XL Ink Yl",AB13202,1.00000000000000000000,FLOOR,2017-12-01 10:27:52.887,1,1247,,SO3124616,30000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:36:00.000,2017-12-01 12:36:24.680,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348241,47962,W-PI8464072,70000,2,118105,"CIG, Brother LC203XL Ink Mg",AB16103,1.00000000000000000000,FLOOR,2017-12-01 10:28:11.520,1,1247,,SO3124616,40000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:36:00.000,2017-12-01 12:36:24.680,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348244,47962,W-PI8464072,10000,2,118104,"CIG, Brother LC203XL Ink Cy",AA18102,1.00000000000000000000,FLOOR,2017-12-01 10:28:35.940,1,1247,,SO3124616,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:36:00.000,2017-12-01 12:36:24.680,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348387,47962,W-PI8463922,10000,2,SIDRKX701DS,"Staples, Dell Series 11 Ink Bk",AG01203,4.00000000000000000000,FLOOR,2017-12-01 10:57:36.997,1,CUST-141809,,SO3124579,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:35:00.000,2017-12-01 12:35:56.160,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348392,47962,W-PI8464368,50000,2,SIHR920YDS,"Staples, HP 920 Ink Yellow",AG13203,1.00000000000000000000,FLOOR,2017-12-01 10:58:58.253,1,CUST-141091,,SO3124679,30000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:36:00.000,2017-12-01 12:37:11.650,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348394,47962,W-PI8464368,30000,2,SIHR920MDS,"Staples, HP 920 Ink Magenta",AG14203,1.00000000000000000000,FLOOR,2017-12-01 10:59:23.860,1,CUST-141091,,SO3124679,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:36:00.000,2017-12-01 12:37:11.650,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348398,47962,W-PI8464368,10000,2,SIHR920CDS,"Staples, HP 920 Ink Cyan",AG35202,1.00000000000000000000,FLOOR,2017-12-01 11:00:43.283,1,CUST-141091,,SO3124679,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:36:00.000,2017-12-01 12:37:11.650,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348403,47962,W-PI8464575,10000,2,GB90A,"GB, HP M4555 Tnr",AC11101,1.00000000000000000000,FLOOR,2017-12-01 11:02:11.027,1,CUST-00939,,SO3124704,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:38:00.000,2017-12-01 12:39:12.437,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348407,47962,W-PI8464592,30000,2,GB90A,"GB, HP M4555 Tnr",AC11101,2.00000000000000000000,FLOOR,2017-12-01 11:02:56.587,1,CUST-00939,,SO3124727,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:39:00.000,2017-12-01 12:39:49.660,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348410,47962,W-PI8464592,10000,2,115419,"CIG, HP 02 Ink Bk HY",AB29202,3.00000000000000000000,FLOOR,2017-12-01 11:04:23.057,1,CUST-00939,,SO3124727,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:39:00.000,2017-12-01 12:39:49.660,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348414,47962,W-PI8464597,10000,2,SIHR93435SPDS,"Staples, HP 934X/935X Ink 9-Pk",AJ04101,1.00000000000000000000,FLOOR,2017-12-01 11:05:21.843,1,CUST-141091,,SO3124740,10000,37,1,PK,FEDEX,GROUND SERVICE,2017-12-01 12:40:00.000,2017-12-01 12:40:38.983,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348420,47962,W-PI8464561,10000,2,117781,"CIG, HP 564XL Cy Ink Chipped",FR06301,2.00000000000000000000,FLOOR,2017-12-01 11:07:01.257,1,CUST-00939,,SO3124701,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:37:00.000,2017-12-01 12:38:21.127,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348426,47962,W-PI8464561,30000,2,117782,"CIG, HP 564XL Mg Ink Chipped",FR06503,2.00000000000000000000,FLOOR,2017-12-01 11:07:27.257,1,CUST-00939,,SO3124701,30000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:37:00.000,2017-12-01 12:38:21.127,TBENTLIN
47962,IL01,P133,P133,FedEx,2,Agage,2017-12-01 10:25:22.250,2017-12-01 10:51:09.000,2017-12-01 11:07:31.000,2017-12-01 11:07:41.000,2017-12-01 12:40:39.133,1,5,NULL,348235,47962,W-PI8464067,10000,2,SIHR934BDS,"Staples, HP 934 Ink Black",AB01203,3.00000000000000000000,FLOOR,2017-12-01 10:26:54.270,1,CUST-141091,,SO3124610,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:37:00.000,2017-12-01 12:37:41.040,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348237,47963,W-PI8464128,10000,2,GB90A,"GB, HP M4555 Tnr",AC11101,2.00000000000000000000,FLOOR,2017-12-01 10:27:14.117,1,CUST-00939,,SO3124331,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:25:00.000,2017-12-01 11:25:57.637,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348234,47963,W-PI8463921,10000,2,200408,"Reman, Lex T652 Tnr HY",AC15401,1.00000000000000000000,03,2017-12-01 10:26:43.957,1,CUST-143515,,SOE5975991,1000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 12:44:00.000,2017-12-01 12:44:35.250,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348230,47963,W-PI8463917,10000,2,200643,"Reman, Lex MS/MX710 Tnr HY",AC06101,2.00000000000000000000,FLOOR,2017-12-01 10:26:09.280,1,CUST-139308,,SO3124593,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:33:00.000,2017-12-01 11:36:57.670,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348247,47963,W-PI8464066,90000,2,CWH26AK,"CW, HP 26A Tnr",AA16201,1.00000000000000000000,FLOOR,2017-12-01 10:28:51.327,1,CUST-06807,,SOE5975775,5000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:26:00.000,2017-12-01 11:26:59.677,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348242,47963,W-PI8464137,10000,2,200643P,"CIG, Lex MS/MX710 Tnr HY",AC16102,1.00000000000000000000,FLOOR,2017-12-01 10:28:13.940,1,CUST-00939,,SO3124417,10000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:37:00.000,2017-12-01 11:42:08.833,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348252,47963,W-PI8464066,10000,2,CWH38AJK,"CW, HP 38A Tnr Univ EY",AB02402,1.00000000000000000000,02,2017-12-01 10:29:35.127,1,CUST-06807,,SOE5975775,1000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:26:00.000,2017-12-01 11:26:59.677,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348274,47963,W-PI8464046,10000,2,114025P,"CIG, HP 2500 Tnr Cy",AA04502,1.00000000000000000000,01,2017-12-01 10:33:29.120,1,1247,,SO3124617,20000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:27:00.000,2017-12-01 11:28:12.233,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348267,47963,W-PI8464066,70000,2,CWL500HAK,"CTG, Lex MS310 Tnr HY",AQ06101,1.00000000000000000000,FLOOR,2017-12-01 10:32:20.313,1,CUST-06807,,SOE5975775,4000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:26:00.000,2017-12-01 11:26:59.677,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348261,47963,W-PI8464066,50000,2,200991P,"CIG, Brother TN850 Tnr Hy",AN16302,1.00000000000000000000,14,2017-12-01 10:31:15.670,1,CUST-06807,,SOE5975775,6000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:26:00.000,2017-12-01 11:26:59.677,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348257,47963,W-PI8464066,30000,2,CWH26AK,"CW, HP 26A Tnr",AJ14203,1.00000000000000000000,10,2017-12-01 10:30:36.347,1,CUST-06807,,SOE5975775,5000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:26:00.000,2017-12-01 11:26:59.677,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348282,47963,W-PI8464046,30000,2,114026P,"CIG, HP 2500 Tnr Mg",AA13401,1.00000000000000000000,01,2017-12-01 10:34:51.633,1,1247,,SO3124617,40000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:27:00.000,2017-12-01 11:28:12.233,TBENTLIN
47963,IL01,P23,H118N03407N,FedEx,2,twilkinson,2017-12-01 10:25:24.443,2017-12-01 10:25:28.000,2017-12-01 10:35:41.000,2017-12-01 10:35:46.000,2017-12-01 12:44:35.383,1,5,NULL,348285,47963,W-PI8464046,50000,2,114024P,"CIG, HP 2500 Tnr Bk",AB04402,2.00000000000000000000,02,2017-12-01 10:35:33.883,1,1247,,SO3124617,30000,37,1,EA,FEDEX,GROUND SERVICE,2017-12-01 11:27:00.000,2017-12-01 11:28:12.233,TBENTLIN
47964,IL01,P92,36100002,UPS,2,HARREDONDO,2017-12-01 10:25:27.707,2017-12-01 10:25:30.000,2017-12-01 10:39:44.000,2017-12-01 10:42:27.000,2017-12-01 12:04:44.450,1,2,NULL,348286,47964,W-PI8463745,10000,2,200582P,"CIG, HP 64A Tnr EY",AE05101,2.00000000000000000000,FLOOR,2017-12-01 10:35:36.133,1,CUST-04728,,SO3124567,10000,37,1,EA,UPS,GROUND,2017-12-01 11:48:00.000,2017-12-01 11:48:23.330,HSCHMITT
47964,IL01,P92,36100002,UPS,2,HARREDONDO,2017-12-01 10:25:27.707,2017-12-01 10:25:30.000,2017-12-01 10:39:44.000,2017-12-01 10:42:27.000,2017-12-01 12:04:44.450,1,2,NULL,348287,47964,W-PI8464123,10000,2,200582P,"CIG, HP 64A Tnr EY",AE05101,1.00000000000000000000,FLOOR,2017-12-01 10:35:56.867,1,CUST-04728,,SO3124620,10000,37,1,EA,UPS,GROUND,2017-12-01 11:47:00.000,2017-12-01 11:47:56.240,HSCHMITT
47964,IL01,P92,36100002,UPS,2,HARREDONDO,2017-12-01 10:25:27.707,2017-12-01 10:25:30.000,2017-12-01 10:39:44.000,2017-12-01 10:42:27.000,2017-12-01 12:04:44.450,1,2,NULL,348294,47964,W-PI8464157,30000,2,200200PNB,"CIG, HP 3530 Tnr Yl",AE04103,3.00000000000000000000,FLOOR,2017-12-01 10:37:03.513,1,CUST-144137,,SOE5975704,2000,37,1,EA,UPS,GROUND,2017-12-01 12:03:00.000,2017-12-01 12:04:44.260,HSCHMITT
47964,IL01,P92,36100002,UPS,2,HARREDONDO,2017-12-01 10:25:27.707,2017-12-01 10:25:30.000,2017-12-01 10:39:44.000,2017-12-01 10:42:27.000,2017-12-01 12:04:44.450,1,2,NULL,348292,47964,W-PI8463746,10000,2,200200PNB,"CIG, HP 3530 Tnr Yl",AE04103,1.00000000000000000000,FLOOR,2017-12-01 10:36:34.020,1,CUST-04728,,SO3124557,10000,37,1,EA,UPS,GROUND,2017-12-01 11:41:00.000,2017-12-01 11:42:16.373,HSCHMITT
47964,IL01,P92,36100002,UPS,2,HARREDONDO,2017-12-01 10:25:27.707,2017-12-01 10:25:30.000,2017-12-01 10:39:44.000,2017-12-01 10:42:27.000,2017-12-01 12:04:44.450,1,2,NULL,348306,47964,W-PI8463818,10000,2,200007PNB,"CIG, HP 27X Tnr HY",AD01102,2.00000000000000000000,FLOOR,2017-12-01 10:39:42.410,1,CUST-140401,,SOE5975727,1000,37,1,EA,UPS,GROUND,2017-12-01 11:46:00.000,2017-12-01 11:46:29.563,HSCHMITT
47964,IL01,P92,36100002,UPS,2,HARREDONDO,2017-12-01 10:25:27.707,2017-12-01 10:25:30.000,2017-12-01 10:39:44.000,2017-12-01 10:42:27.000,2017-12-01 12:04:44.450,1,2,NULL,348297,47964,W-PI8464157,50000,2,200201PNB,"CIG, HP 3530 Tnr Mg",AE05103,3.00000000000000000000,FLOOR,2017-12-01 10:37:53.023,1,CUST-144137,,SOE5975704,3000,37,1,EA,UPS,GROUND,2017-12-01 12:03:00.000,2017-12-01 12:04:44.260,HSCHMITT
47964,IL01,P92,36100002,UPS,2,HARREDONDO,2017-12-01 10:25:27.707,2017-12-01 10:25:30.000,2017-12-01 10:39:44.000,2017-12-01 10:42:27.000,2017-12-01 12:04:44.450,1,2,NULL,348299,47964,W-PI8464157,10000,2,200551P,"CIG, HP 80A Tnr",AD11101,3.00000000000000000000,FLOOR,2017-12-01 10:38:38.890,1,CUST-144137,,SOE5975704,1000,37,1,EA,UPS,GROUND,2017-12-01 12:03:00.000,2017-12-01 12:04:44.260,HSCHMITT
